name	category	category_code	lat	lon	address
Diagnóstico por Imagen Doctores Juan Antonio y Ricardo Bañuelos Acosta	Health and Medicine	15000	20.666292	-103.38801	Avenida Niños Héroes 2915, Guadalajara, Jalisco
Axial Rehabilitacion	Doctor's Office	15031	20.665617	-103.385382	Guadalajara, Jalisco
Traumatologa Dra Mariana Mojica	Doctor's Office	15031	20.665831	-103.391858	Nebulosa 3061 int 103 (Placeres), 44520 Guadalajara, Jalisco
Consultorio de especialidades Dentales	Office Building	11130	20.666178	-103.390872	44520 Guadalajara, Jalisco
Consultorio Dra. Itzel P. Pérez Villa	Doctor's Office	15031	20.661958	-103.382552	Rayo 2633 (Av Arcos y La Cauda), 44520 Guadalajara, Jalisco
Consultorio Dra. Rosa Márquez	Doctor's Office	15031	20.666978	-103.390332	Jalisco
Dispensario Vera-Cruz	Doctor's Office	15031	20.667516	-103.388406	
Medicina Para Mexico	Blood Bank	15005	20.666719	-103.39192	Avenida Enrique Díaz de Leon 2273, 44210 Guadalajara, Jalisco
Agrovet	Veterinarian	15054	20.666719	-103.39192	Avenida Juan de la Barrera 3485, 44490 Guadalajara, Jalisco
Gp Orthopedics	Orthopedic Surgeon	15043	20.666719	-103.39192	Federalismo Norte 32, 44100 Guadalajara, Jalisco
Optica Leo	Health and Medicine	15000	20.66682	-103.39182	Galeana 280, 44100 Guadalajara, Jalisco
Medyarthros	Health and Medicine	15000	20.674762	-103.390861	Avenida Vallarta 3060 (Entre Calle Nelson y Calle Lincoln), 44600 Guadalajara, Jalisco
Medimarcas	Physician	15027	20.668137	-103.39126	Avenida López Mateos 595, 44520 Guadalajara, Jalisco
Fisioterapia	Doctor's Office	15031	20.668945	-103.390014	Guadalajara, Jalisco
Rehab Time	Doctor's Office	15031	20.671886	-103.389917	
Linea y Vida	Doctor's Office	15031	20.672435	-103.388286	López Mateos Sur 123, Guadalajara, Jalisco
Linea y Vida	Office Building	11130	20.672591	-103.388427	Avenida Adolfo López Mateos Sur 127, 44130 Guadalajara, Jalisco
Casa de enlace Enrique Aubry	Assisted Living Service	15004	20.67234	-103.387408	Avenida La Paz 2820 (joaquin arrieta), 44130 Guadalajara, Jalisco
Organización Kaypacha	Alternative Medicine Clinic	15003	20.672799	-103.386965	Joaquín Arrieta 27, 44130 Guadalajara, Jalisco
Generix	Doctor's Office	15031	20.67203	-103.385583	
Modulo del Pie - Max Pie	Doctor's Office	15031	20.670361	-103.385078	Guadalajara, Jalisco
Centro Integral del Pie	Medical Center	15016	20.67035	-103.384949	44600 Guadalajara, Jalisco
BARI Medical Center	Doctor's Office	15031	20.673774	-103.389813	21 Calle San Juan de los Lagos, 44110 Guadalajara, Jalisco
Dytsa	Hospital	15014	20.674343	-103.389222	
CQ Pathology LAB	Health and Medicine	15000	20.667387	-103.384755	Avenida Arcos 660, Guadalajara, Jalisco
Ortega Orozco Rafael	Physical Therapy Clinic	15026	20.674692	-103.390868	Avenida Vallarta 3060, 44600 Guadalajara, Jalisco
Intralasik	Ophthalmologist	15041	20.667258	-103.384415	Guadalajara, Jalisco
Galvan Garcia Hector Ricardo	Health and Medicine	15000	20.673807	-103.3848	Avenida los Arcos 115, Guadalajara, Jalisco
Especialidades Odontologicas Martinez Navarro	Dentist	15007	20.674715	-103.391375	Juan Ruiz de Alarcon 20, 44140 Guadalajara, Jalisco
Consultorio de Nutricion	Doctor's Office	15031	20.674072	-103.38419	Emilio Castelar 70 (Vallarta), Guadalajara, Jalisco
Clínica Dental Vama	Dentist	15007	20.666303	-103.384315	
Dr. Sergio Brambilia	Doctor's Office	15031	20.674003	-103.384197	Guadalajara, Jalisco
Consultorio Dr. Soto Mancilla	Doctor's Office	15031	20.674003	-103.384197	Emilio Castelar, 44930
Dr Fletes	Doctor's Office	15031	20.67612	-103.390337	Guadalajara, Jalisco
Dr Cuauhtemoc Mendez Fernandez	Physician	15027	20.666855	-103.383353	Avenida Niños Herues 2672-5, 44520 Guadalajara, Jalisco
INTEGRITY Excelencia en Estética Dental	Dentist	15007	20.67637	-103.388041	Napoleón 78, Jalisco
Smile Studio	Dentist	15007	20.671937	-103.382494	Avenida La Paz 2595
Emme	Emergency Room	15010	20.675803	-103.38648	Avenida López Mateos 50, Guadalajara, Jalisco
Clínica de Especialidades Dentales	Dentist	15007	20.671868	-103.382531	Avenida La Paz 2595 (Duque de Rivas), 44130 Guadalajara, Jalisco
Rio clinica dental	Dentist	15007	20.666611	-103.383428	
Rx & Lab Empresarial	Physician	15027	20.668976	-103.3823	Avenida Circunvalación Agustín Yañez 2563C, 44130 Guadalajara, Jalisco
Orthocenter Clinica de Ortodoncia	Dentist	15007	20.666408	-103.383463	Avenida Niños Heroes 2611B (Cauda), 44520 Guadalajara, Jalisco
Clinica de Ansiedad Depresion y Estres Cades de Rl	Psychologist	15020	20.66716	-103.382805	Planeta 2590, 44520 Guadalajara, Jalisco
IDEA Consultorio Medico	Doctor's Office	15031	20.672005	-103.382064	Guadalajara, Jalisco
Corporativo Médico la Paz	Doctor's Office	15031	20.671914	-103.381813	Guadalajara, Jalisco
Biosnova grupo medico	Medical Center	15016	20.675092	-103.383935	
Instituto de ciencias comportamiento	Medical Center	15016	20.671406	-103.381605	Francisco de quevedo 180, Guadalajara, Jalisco
Centro de Psicología GDL	Psychologist	15020	20.671747	-103.386171	Nicolas Puga, 20, 44130 Guadalajara, Jalisco
Ninnus Centro Medico	Medical Center	15016	20.680353	-103.388555	Reforma 2837, Guadalajara, Jalisco
Unidad de Especialidades Medicas Nelson	Doctor's Office	15031	20.678919	-103.38953	
Galvanizadora de Occidental S	Dentist	15007	20.679745	-103.390106	2993 s/n, Guadalajara, Jalisco
Zomosa Matthews Alvaro a	Health and Medicine	15000	20.679698	-103.386547	2310 s/n, Guadalajara, Jalisco
Laboratorio de Inmunologia Clinica	Medical Lab	15017	20.677427	-103.387485	Justo Sierra 2821, 44690 Guadalajara, Jalisco
Consultorio Lic. Estefania Sanchez Michel	Doctor's Office	15031	20.677093	-103.39024	Golfo de Cortez 2990, Jalisco
Dr Luis Perez Aldana	Doctor's Office	15031	20.679284	-103.391318	Avenida Mexico 3015, 44690 Guadalajara, Jalisco
Pleniser Psicologos en Guadalajara	Medical Center	15016	20.676869	-103.387087	Avenida Hidalgo 2292-4 (Juana de Arco), 44690 Guadalajara, Jalisco
Consultorio Dental Dr. Wriedt	Dentist	15007	20.682148	-103.387793	Guadalajara, Jalisco
Grupo Prevenplan	Dentist	15007	20.679324	-103.385417	
Medina Orozco J Rogelio Dr	Nutritionist	15023	20.681796	-103.386921	2844 s/n, 44680 Guadalajara, Jalisco
Nami HealthSpa	Doctor's Office	15031	20.680466	-103.385239	Rubén Darío 293, 44670 Guadalajara, Jalisco
Rodriguez Alvarez Tostado Humberto Dr	Pediatrician	15045	20.682526	-103.389829	Nelson 421 203, 44620 Guadalajara, Jalisco
Dentista José Rafael	Dentist	15007	20.68248	-103.386723	Joaquin Angulo 2777, Guadalajara, Jalisco
Homeópata	Alternative Medicine Clinic	15003	20.683495	-103.38912	
Grupo Médico Integral	Doctor's Office	15031	20.681816	-103.38504	Garibaldi 2690, 44680 Guadalajara, Jalisco
Medicina Integradora Dr Gustavo Ramos Fonbon	Alternative Medicine Clinic	15003	20.681763	-103.384397	Garibaldi 2633, 44680 Guadalajara, Jalisco
Salazar Villa Rodolfo Martin	Health and Medicine	15000	20.677518	-103.383912	Severo Díaz 99, 44600 Guadalajara, Jalisco
consultorio Dra. Mónica.	Dentist	15007	20.683951	-103.387547	
Grupo Prevenplan	Dentist	15007	20.677571	-103.383823	
Centro Veterinario Terranova	Veterinarian	15054	20.683715	-103.387249	Terranova 495 7 y 8, 44689 Guadalajara, Jalisco
Centro de Investigacion Medico Biologica y Terapia Avanzada SC	Medical Center	15016	20.676247	-103.384036	Severo Díaz 27, Jalisco
GineMed	Doctor's Office	15031	20.678061	-103.383275	Justo Sierra 2620, Jalisco
Consultoria Médica - Dra. Lourdes Nava	Doctor's Office	15031	20.683535	-103.385063	Avenida Ruben Dario 420 (Entre Justicia Y Herrera), Guadalajara, Jalisco
SaVaFi dental	Dentist	15007	20.684378	-103.390617	Avenida Manuel Acuña 2975, Guadalajara, Jalisco
Castillo Puga Carlos Urbano	Cardiologist	15029	20.679003	-103.382793	2350 s/n, Guadalajara, Jalisco
Perez Gutierrez Joaquin Dr	Maternity Clinic	15015	20.684388	-103.390746	Avenida Manuel Acuña 2975 2, 44600 Guadalajara, Jalisco
Edificio Medico	Doctor's Office	15031	20.677616	-103.382844	
NEK Nutricion Estetica y Kinesiología	Doctor's Office	15031	20.684942	-103.390237	
Sordo Perez Juan Antonio Dr	Physician	15027	20.684854	-103.386617	Manuel Acuña 2844 2, 44620 Guadalajara, Jalisco
Centro de Atencion Dermatologica	Doctor's Office	15031	20.68512	-103.387693	Manuel Acuña 2880 (Terranova), Guadalajara, Jalisco
"Edificio ""DR. JAVIER IBARRA FARAH"""	Doctor's Office	15031	20.685103	-103.386657	Avenida Manuel Acuña 2844, 44670 Guadalajara, Jalisco
Medica Providencia	Pediatrician	15045	20.684591	-103.385541	Manuel Acuña 2755, 43630 Guadalajara, Jalisco
Hospital Terranova	Hospital	15014	20.685015	-103.38686	Avenida Terranova 556 (Av. Manuel Acuña), 44670 Guadalajara, Jalisco
Instituto Jaliscience de Metabolismo	Education	12009	20.684978	-103.385568	Manuel Acuña 2760 -202, 44670 Guadalajara, Jalisco
H. T. sala de hemodinamia	Hospital	15014	20.685455	-103.386817	
Casa Tibet México sede Guadalajara	Arts and Entertainment	10000	20.677905	-103.3818	Justo Sierra 2570, 44600 Guadalajara, Jalisco
Oftalmologia y Retina Especializada	Doctor's Office	15031	20.685618	-103.386531	2822 Calle Domingo Sarmiento (Terranova), 44670 Guadalajara, Jalisco
Farmacias Abc de Mexico	Health and Medicine	15000	20.681976	-103.385283	Ruben Dario 307, 44680 Guadalajara, Jalisco
Torre Medica San Javier	Health and Medicine	15000	20.688026	-103.388958	Quebec 631 (José María Heredia), 44240 Guadalajara, Jalisco
Centro de Reproduccion Asistida de Ocidete	Hospital	15014	20.688116	-103.389208	Eulogio Parra, Guadalajara, Jalisco
Ortodoncia Guadalajara	Dentist	15007	20.687627	-103.389019	General Eulogio parra 2954 (quebec), 44680 Guadalajara, Jalisco
Clinica Vida Integral	Medical Center	15016	20.688127	-103.389337	
Médica de Jesús	Doctor's Office	15031	20.687553	-103.38933	
Hospital San Javier	Hospital	15014	20.687933	-103.390163	Avenida Pablo Casals 640 (Eulogio parra), 44670 Guadalajara, Jalisco
Ucipyn	Emergency Room	15010	20.68766	-103.389726	
Gamma Knife	Emergency Room	15010	20.687902	-103.390007	Jalisco
Centro medico FT	Health and Medicine	15000	20.689118	-103.386905	Avenida Terranova (Enrique Rodo), Guadalajara, Jalisco
Bloken Laboratorio S,C	Health and Medicine	15000	20.688845	-103.386887	Calle Enrique Rodo 2844, 44630 Guadalajara, Jalisco
Leon Hernandez Miguel Angel Dr	Plastic Surgeon	15046	20.688621	-103.386825	Avenida Terranova 680, 44670 Guadalajara, Jalisco
Dental Health & Implant Center	Dentist	15007	20.687641	-103.39075	44670 Guadalajara, Jalisco
Club Médico del Hospital San Javier	Medical Center	15016	20.686086	-103.388499	
Oftalmologo	Doctor's Office	15031	20.687683	-103.386076	Eulogio Parra (Entre Terranova Y Rubén Darío), Guadalajara, Jalisco
Sannia Especialidades Medicas	Doctor's Office	15031	20.689322	-103.385978	Calle Jesus Garcia 2789, 44670 Guadalajara, Jalisco
no + kilos Providencia	Doctor's Office	15031	20.686739	-103.385307	Ruben Dario 643, 44670 Guadalajara, Jalisco
Centro de especialidades Medicas Terranova	Doctor's Office	15031	20.683825	-103.387302	Herrera y Cairo 2815, Guadalajara, Jalisco
SmileMed	Dentist	15007	20.686542	-103.38474	Guadalajara, Jalisco
Innova Odontology	Dentist	15007	20.691379	-103.384153	
CATEI - Centro de Atención en Enfermedades Inflamatorias	Medical Center	15016	20.691305	-103.383253	Calle Santa Fe 3078 (Montevideo), 44638 Guadalajara, Jalisco
Ramirez Contreras Mauricio	Physician	15027	20.683633	-103.392635	Herrera y Cairo 2811, 44670 Guadalajara, Jalisco
Byc Clínica Dental	Dentist	15007	20.690619	-103.3821	José María Vigil 2687 (entre Montreal y Ontario), 44657 Guadalajara, Jalisco
Dytsa	Healthcare Clinic	15011	20.685323	-103.382941	Ontario 545 (Herrera Y Cairo), 44630 Guadalajara, Jalisco
Imagen Médica	Doctor's Office	15031	20.697118	-103.388855	Montevideo (Pablo Neruda), 44639 Guadalajara, Jalisco
Pediatra	Doctor's Office	15031	20.697667	-103.38774	Calle Pablo Neruda 3044, 44639 Guadalajara, Jalisco
Express Dental Studio	Dentist	15007	20.697124	-103.389392	Avenida Pablo Neruda 3128 (Victoria Y Montevideo), 44647 Guadalajara, Jalisco
Dr. Francisco Guerrero	Doctor's Office	15031	20.697944	-103.387455	3028 Avenida Pablo Neruda, 44639 Guadalajara, Jalisco
Hospital Lomas Providencia	Hospital	15014	20.697628	-103.389818	Victoria 1515 (Pablo Neruda), 44630 Guadalajara, Jalisco
ConfiDent GDL Clínica Dental	Dentist	15007	20.69716	-103.386795	Buenos Aires 2980 (Av Terranova), 44639 Guadalajara, Jalisco
Clinica de la Mujer	Doctor's Office	15031	20.697166	-103.39027	44660 Guadalajara, Jalisco
Be Young	Doctor's Office	15031	20.696018	-103.390266	Zapopan, Jalisco
Consultorio Dental Providencia	Dentist	15007	20.699534	-103.389563	
Clinica de Nutricion y Estetica Maricruz Rojo	Nutritionist	15023	20.699216	-103.389952	C. Misión de Santo Tomás 868, 44500 Zapopan, Jalisco
Farmacias Familiares	Doctor's Office	15031	20.695364	-103.386154	Esteban Alatorre 3093, Guadalajara, Jalisco
Dr. Rafael Soto	Doctor's Office	15031	20.700314	-103.387851	
Unidad Médica Montevideo	Doctor's Office	15031	20.695174	-103.391192	Montevideo 3175, Guadalajara, Jalisco
Rehabilitacion Terranova	Doctor's Office	15031	20.694417	-103.386256	Terranova 1182 (Turín), Guadalajara, Jalisco
Núcleo Novam & Vita	Medical Center	15016	20.694776	-103.385824	Turín 2926 (Terranova), 44620 Guadalajara, Jalisco
Dr. Fidel Mendoza	Doctor's Office	15031	20.694605	-103.385948	Turín 2926 (Terranova), Guadalajara, Jalisco
CIO - Centro de Inmuno-Oncología de Occidente	Medical Center	15016	20.700829	-103.387026	Calle Santa Fe 3078 (Montevideo), 44630 Guadalajara, Jalisco
Providental	Dentist	15007	20.699819	-103.384567	2854 Avenida Providencia (Calle Alberta), 44630 Guadalajara, Jalisco
Flores Castillón	Doctor's Office	15031	20.700116	-103.384709	
Providental	Dentist	15007	20.699914	-103.384552	1601 Calle Alberta (Avenida Providencia), 44630 Guadalajara, Jalisco
Flores Castillon Unidad de Ortopedia y Rehabilitacion	Orthopedic Surgeon	15043	20.699886	-103.384473	Avenida Providencia 2854 (Av. Providencia No. 2854), 44630 Guadalajara, Jalisco
Terapia Craneosacral	Doctor's Office	15031	20.701948	-103.387379	Jalisco
Centro Oftalmologico Cruz	Ophthalmologist	15041	20.699985	-103.384398	Avenida Providencia 2848 (Alberta), 44630 Guadalajara, Jalisco
Wellness Centre	Alternative Medicine Clinic	15003	20.702204	-103.387094	Entre rios
Dental Clinic	Dentist	15007	20.695594	-103.383459	
Llamas Haro Daniel	Dentist	15007	20.697714	-103.383199	Avenida Pablo Neruda 2786F, 44639 Guadalajara, Jalisco
Generix Providencia	Medical Center	15016	20.697345	-103.382858	Guadalajara, Jalisco
Umano	Doctor's Office	15031	20.694915	-103.383491	
DERMACenter	Doctor's Office	15031	20.694783	-103.383361	Ruben Dario 1208 (Florencia), 44630 Guadalajara, Jalisco
Express Light	Medical Center	15016	20.693228	-103.384853	
DERMAcenter Dra. Ileana Arreola	Assisted Living Service	15004	20.694863	-103.383321	Guadalajara, Jalisco
Instituto Oftalmologico Avalos	Ophthalmologist	15041	20.694992	-103.38334	Ruben Darios 1208 (Florencia), 44648 Guadalajara, Jalisco
CityDent	Dentist	15007	20.692308	-103.390706	3150 Calle José María Vigil (Patagonia), 44647 Guadalajara, Jalisco
Gastelum Shimizu Michael Jeffr Dr	Dentist	15007	20.698636	-103.382912	Bogota 2764, 44630 Guadalajara, Jalisco
Centro Frances D'Endermologie	Medical Center	15016	20.698872	-103.38237	Rio de Janeiro 2729, Zapopan, Jalisco
Vamasa	Dentist	15007	20.695265	-103.382405	Milan 2704 (Ruben dario y ontario), 44008 Guadalajara, Jalisco
Ojologa	Doctor's Office	15031	20.691739	-103.386385	Jose Ma Vigil (Terranova), Guadalajara, Jalisco
Magenta Educacion Perinatal	Repair Service	11157	20.702791	-103.385286	La Rioja 2983, 44660 Guadalajara, Jalisco
Dr Heriberto Gutierrez Arambula	Doctor's Office	15031	20.6927	-103.383954	Ruben Dario 1208, 44648 Guadalajara, Jalisco
Dra. Susana de la Rosa Hernández	Doctor's Office	15031	20.691315	-103.386223	Avenida Jose Maria Vigil 2929, 44647 Guadalajara, Jalisco
Dr. Salvador Hernández Higareda	Physician	15027	20.691318	-103.386224	Avenida Jose Maria Vigil 2929, 44670 Guadalajara, Jalisco
Dr. Manuel Camarena	Doctor's Office	15031	20.693209	-103.383186	
Imigio	Medical Center	15016	20.696343	-103.381456	
Dra. Natasha Valbuena	Dentist	15007	20.705009	-103.386909	Avenida Aztecas
La Loquera, MARIA LUISA	Doctor's Office	15031	20.704843	-103.386509	Jalisco
La loquera Maria Elena	Doctor's Office	15031	20.704772	-103.386228	
Medicina Holística	Health and Medicine	15000	20.703587	-103.387281	El Chaco 3137 (Victoria), Guadalajara, Jalisco
Empresa Laboratories de Mexico	Health and Medicine	15000	20.709425	-103.388385	Alberta 2288B, Guadalajara, Jalisco
Magenta	Medical Center	15016	20.702762	-103.385353	25200 , Coahuila
Centro de Imagen y Diagnóstico	Medical Center	15016	20.71096	-103.38489	Zapopan, Jalisco
Luna de Oriente Mx	Health and Medicine	15000	20.706978	-103.382082	Brasilia 2876 (Av. Americas y Alberta), 44660 Guadalajara, Jalisco
Facemetric	Dentist	15007	20.700223	-103.388134	44638 Guadalajara, Jalisco
Camas de Bronceado Nice Tan	Healthcare Clinic	15011	20.701919	-103.383623	Ruben Dario 1525B, 44630 Guadalajara, Jalisco
Lderme	Medical Center	15016	20.701798	-103.38344	Jalisco
Clinica de Mioterapia Paravertebral	Hospital	15014	20.712413	-103.385949	Avenida Americas 334, Zapopan, Jalisco
Antesala del Juicio Final	Mental Health Clinic	15019	20.702767	-103.382339	
Integra-T	Trade School	12063	20.702687	-103.382315	2655 Avenida Montevideo, Guadalajara, 44630, Guadalajara, Jalisco
Dr Christian Ramos - Cirujano Plástico	Doctor's Office	15031	20.702744	-103.382278	Montevideo 2655 (esq. Ontario), 44630 Guadalajara, Jalisco
Vazquez Villegas Vicente	Medical Center	15016	20.702918	-103.38469	Ruben Dario 1754, 44630 Guadalajara, Jalisco
Mora Esquivias René Crisanto Dr.	Plastic Surgeon	15046	20.700303	-103.388255	Lapislázuli 3050, 44560 Guadalajara, Jalisco
Centro Oftalmológico San Pablo	Ophthalmologist	15041	20.713615	-103.383949	Avenida Américas 1200, 45160 Zapopan, Jalisco
Hospital Regional Dr. Valentín Gómez Farías - ISSSTE	Hospital	15014	20.718831	-103.387708	Avenida Soledad Orozco 203 (Javier Mina), 45100 Zapopan, Jalisco
Centro Oftalmologico de Guad C	Health and Medicine	15000	20.714852	-103.387626	Avenida Americas 1200, 45160 Guadalajara, Jalisco
Quirutex	Dermatologist	15030	20.716878	-103.38868	Americas 580 (Mixton), 45160 Zapopan, Jalisco
Vifac	Office	11124	20.714736	-103.389477	Altamira 253, 45160 Zapopan, Jalisco
San Center	Dentist	15007	20.7143	-103.386026	Zapopan, Jalisco
GineMed	Doctor's Office	15031	20.715973	-103.385702	Avenida Avila Camacho 291 (Sta Martha), Zapopan, Jalisco
terapia gestal Doc.Ruben Mendoza	Alternative Medicine Clinic	15003	20.713822	-103.39039	Zapopan, Jalisco
Ultrasonido Doppler HRVGF	Hospital	15014	20.718235	-103.387703	45100 Zapopan, Jalisco
Sala 2 Radiología	Medical Center	15016	20.718281	-103.387427	Zapopan, Jalisco
Ultrasonografía de mama	Medical Center	15016	20.718427	-103.38744	Zapopan, Jalisco
Tomografía HRVGF	Medical Center	15016	20.718447	-103.387524	Zapopan, Jalisco
Ultrasonografía HRVGF	Medical Center	15016	20.718446	-103.387455	Zapopan, Jalisco
Depto. de Imagenología Diagnóstica y Terapéutica HRVGF	Medical Center	15016	20.718575	-103.387646	Zapopan, Jalisco
Urgencias HRVGF	Hospital	15014	20.71885	-103.387512	Zapopan, Jalisco
sala de espera ISSSTE	Medical Center	15016	20.718831	-103.387708	Zapopan, Jalisco
Betania Casa de Descanso Asilo	Assisted Living Service	15004	20.718255	-103.385821	Zapopan, Jalisco
unidad de cuidados Intensivos ISSSTE	Hospital	15014	20.718798	-103.386943	Zapopan, Jalisco
Betania	Assisted Living Service	15004	20.718413	-103.385611	Francisco Javier Mina 86, 45160 Guadalajara, Jalisco
Tecnident	Dentist	15007	20.719044	-103.388594	Zapopan, Jalisco
Servicio de Cirugía General	Doctor's Office	15031	20.719098	-103.387406	Zapopan, Jalisco
Servicio de Otorrinolaringología y Cirugía de Cabeza y Cuello	Doctor's Office	15031	20.719098	-103.387552	Zapopan, Jalisco
Doc Clinicas	Doctor's Office	15031	20.713518	-103.384477	Avenida Americas 999, Zapopan, Jalisco
Unidad de Patologia Clinica	Medical Center	15016	20.71925	-103.38971	Guadalajara, Jalisco
Banco de Sangre ISSTE	Medical Lab	15017	20.7195	-103.387573	Zapopan, Jalisco
Puppy'	Veterinarian	15054	20.719431	-103.386482	Avenida Avila Camacho 234, 45150 Guadalajara, Jalisco
Angeluz - Vive	Hospital	15014	20.716823	-103.38376	Malvas 95, 45160 Guadalajara, Jalisco
Núcleo Diagnóstico	Doctor's Office	15031	20.719207	-103.385467	Ávila Camacho 291, 45150 Zapopan, Jalisco
Centro de Rehabilitacion el Capullo	Physical Therapy Clinic	15026	20.719017	-103.385291	Avenida avila camacho 297, 45150 Zapopan, Jalisco
Angiomedikal Guadalajara	Doctor's Office	15031	20.718948	-103.385186	Avenida Avila Camacho 297, 45150 Zapopan, Jalisco
Hospital Issste	Hospital	15014	20.713499	-103.383806	Zapopan, Jalisco
sanatorio San Juan de Dios	Hospital	15014	20.719535	-103.386131	Zapopan, Jalisco
Clinica Dental Alcaraz	Dentist	15007	20.712644	-103.3845	Circ. Medas 494A (Av. Patria), 45160 Zapopan, Jalisco
Centro de rehabilitación	Doctor's Office	15031	20.713147	-103.383801	Zapopan, Jalisco
Clinica 53	Medical Center	15016	20.720253	-103.389837	Zapopan, Jalisco
Consultorio Doctor Ogarrio	Doctor's Office	15031	20.719571	-103.384783	Zapopan, Jalisco
Nucleo Medico 20 de Noviembre	Doctor's Office	15031	20.72079	-103.389036	Zapopan, Jalisco
Dr. Federico Orozco	Doctor's Office	15031	20.720898	-103.388737	Zapopan, Jalisco
Clínica Dental de Bari	Dentist	15007	20.719609	-103.38439	Avenida Aurelio Ortega 650A (Santa Martha), Zapopan, Jalisco
Doctor George: podólogos profesionales	Doctor's Office	15031	20.721386	-103.388102	Zapopan, Jalisco
Salud Digna	Medical Lab	15017	20.721408	-103.388359	45150 Zapopan, Jalisco
ReVive	Chiropractor	15006	20.717019	-103.381966	Ávila Camacho 3340, Zapopan, Jalisco
Nutrióloga y Homeópata Elizabeth Gómez Maciel	Office	11124	20.717223	-103.382229	Avenida Manuel Avila Camacho 3340L (Labaro Patrio), 45160 Zapopan, Jalisco
Quirófanos HRVGF ISSSTE	Medical Center	15016	20.71196	-103.38281	Zapopan, Jalisco
Urgencias Unidad de Medicina Familiar No. 53 IMSS	Hospital	15014	20.721413	-103.38649	Zapopan, Jalisco
Neurocirugia y Mapeos Cerebrales	Doctor's Office	15031	20.717231	-103.381904	Zapopan, Jalisco
Puppys del Country, Clínica Veterinaria	Veterinarian	15054	20.724936	-103.386517	Sarcofago 264 (Avenida Laureles), 45150 Zapopan, Jalisco
Puppys del Country	Veterinarian	15054	20.725243	-103.386422	Calle Sarcofago 264 (Avenida Laureles), 45150 Zapopan, Jalisco
Clarin Rubio Juan	Health and Medicine	15000	20.722763	-103.389067	28 de Enero 43, 45100 Zapopan, Jalisco
Diaz de Leon Navarro Jesus Alberto Dr	Health and Medicine	15000	20.724189	-103.390222	Juan Manuel N° 15D, 45100 Guadalajara, Jalisco
Clínica Familiar Imss #53	Hospital	15014	20.72218	-103.38776	Avenida Laureles (Av. Hidalgo), 45100 Zapopan, Jalisco
Servicio de Urgencias IMSS #53	Urgent Care Center	15053	20.721998	-103.388297	Zapopan, Jalisco
Hospital San Juan de Dios	Hospital	15014	20.722018	-103.387261	Avenida Laureles 55 (Hidalgo), Zapopan, Jalisco
Clínica Dental la Zapopana	Dentist	15007	20.72242	-103.390009	Emiliano Zapata 80 (16 de Septiembre), 45100 Zapopan, Jalisco
Dental G	Dentist	15007	20.721896	-103.389247	Zapopan, Jalisco
Chopo	Medical Lab	15017	20.721578	-103.388731	Hidalgo 265, 45100 Zapopan, Jalisco
Centro Comunitario de Salud Mental #1	Hospital	15014	20.721689	-103.3871	Zapopan, Jalisco
Pediatra	Doctor's Office	15031	20.724292	-103.38509	Zapopan, Jalisco
Distribuidora Quimica y Hospitalaria Gap	Petroleum Supplier	11136	20.723565	-103.384774	Calle Prolongacion Pino Suarez 1039 5, 45100 Zapopan, Jalisco
Consultorio Nutricion	Doctor's Office	15031	20.727002	-103.390331	Zapopan, Jalisco
Odontopediatria	Dentist	15007	20.728802	-103.38879	94580 Zapopan, Jalisco
Unidad de Salud Animal	Veterinarian	15054	20.727972	-103.383817	Terraceria s/n (Av. De los Laureles 380), Zapopan, Jalisco
Homeopatía	Alternative Medicine Clinic	15003	20.722684	-103.382652	Zapopan, Jalisco
GN Clínica Dental	Dentist	15007	20.724217	-103.382051	Avenida San Ignacio 3718 (San Gilberto), Zapopan, Jalisco
Asociación de esclerosis multiple	Hospital	15014	20.73235	-103.388891	De La Espuela 82, 45239 Zapopan, Jalisco
Similares de Guadalajara	Doctor's Office	15031	20.732815	-103.389207	45150 Zapopan, Jalisco
AA el Gran Camino	Medical Center	15016	20.734627	-103.389194	Guadalajara, Jalisco
Isste	Emergency Room	15010	20.736757	-103.387934	Zapopan, Jalisco
La Curva	Assisted Living Service	15004	20.727366	-103.385822	Avenida Laurel s/n, Zapopan, Jalisco
Centros Podologicos de Guadalajara	Doctor's Office	15031	20.738275	-103.385514	Sn Isidro 221B (Periferico Norte y Avenida Belenes, local B4), Zapopan, Jalisco
Dentista Oni	Health and Medicine	15000	20.73019	-103.382235	45180 Zapopan, Jalisco
Consultorio Dental Dra. Ana Gabriela Plascencia	Dentist	15007	20.73012	-103.382242	Avenida J. Simeon de Uria 525-8, 45192 Zapopan, Jalisco
Medico Dentista Miguel Aguayo de Sales	Dentist	15007	20.730021	-103.382316	Zapopan, Jalisco
Veterinaria del Real	Veterinarian	15054	20.730103	-103.3821	Zapopan, Jalisco
Veterinaria Mundican	Veterinarian	15054	20.742097	-103.388799	Zapopan, Jalisco
Clinica Dr Camilo González	Doctor's Office	15031	20.743051	-103.386412	Avenida Camino a Bosques de San Isidro (Periferico Norte), 45180 Zapopan, Jalisco
Difarvet	Veterinarian	15054	20.740999	-103.389651	Avenida Industria Metalurgica 114, 45130 Zapopan, Jalisco
Terrafauna	Veterinarian	15054	20.742108	-103.385674	Periférico Norte 221 (Plaza San Isidro), 45184 Zapopan, Jalisco
Smile Clinica Dental	Dentist	15007	20.742329	-103.38537	Zapopan, Jalisco
